,gameDuration,gameMode,gameStartTimestamp,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,championId,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,puuid,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamPosition,timeCCingOthers,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,firstTurretKilled,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,shortestTimeToAceFromFirstTakedown,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,twoWardsOneSweeperCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,defense,flex,offense,primaryStyle,secondaryStyle,primaryPerk0,primaryVar10,primaryVar20,primaryVar30,primaryPerk1,primaryVar11,primaryVar21,primaryVar31,primaryPerk2,primaryVar12,primaryVar22,primaryVar32,primaryPerk3,primaryVar13,primaryVar23,primaryVar33,secondaryPerk0,secondaryVar10,secondaryVar20,secondaryVar30,secondaryPerk1,secondaryVar11,secondaryVar21,secondaryVar31
253,1247,CLASSIC,1673458091464,0,2,5,0,0,0,0,555,0,0,2,70,1542,70,5924,0,3,0,0,0,0,0,False,False,False,False,False,True,3,6692,6000,0,0,0,0,3855,3179,3117,3134,3133,0,3340,11,1,7,BOTTOM,0,6,1,563,0,0,1933,0,4,0,0,0,0,0,0,0,17071,5162,6681,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,41,14,13,5,1,4,2,14,38,False,UTILITY,16,,22823,6083,0,9133,,1100,0,26,58,63,1,0,5751,921,518,0,0,0,0,0,14,0,1,8,True,0,73,0,0,0,0,0,0,0,0,292.61120337433704,0.1468486707394686,0,3,8,0,2,0,0,0,0,19,0,0,0,0,0,,0,0,1247.4399078669658,0,321.90650700292053,0,6,0,0,0,1,0,4,3,0.5217391304347826,0,0,0,0,1,0,3,5,17,0,0,20,1,2,,0,0,0,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,1,,45,15,0,0,1,7,0,0,0,12,0,0,4,0,0,0,0.12084021360727044,0,4,0,0,0,0,,0,-0.5654997825622559,0.6903031655421072,1,1,0,5002,5008,5008,8100,8400,9923,22,66,0,8126,288,0,0,8136,1,2,0,8106,5,0,0,8473,233,0,0,8242,23,0,0
254,2223,CLASSIC,1673429037934,0,0,14,0,0,0,0,29,0,0,1,2376,18953,2376,8628,0,7,0,1,0,0,0,False,False,False,False,False,False,0,10999,10900,0,0,0,0,1055,3153,3006,6672,3085,0,3340,15,1,6,BOTTOM,173,3,2,495,234,234,7368,0,0,0,0,0,0,0,3,0,62161,8253,11449,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,CARRY,0,34,33,23,4,3,4,0,3,38,False,BOTTOM,8,,71473,9810,0,20278,,2924,0,70,114,205,1,0,9077,1322,1459,1,1,3,0,0,11,0,1,6,True,0,94,0,0,1,0,0,0,0,0,264.75311696717165,0.12062074031560138,0,7,2,0,4,0,0,0,0,0,0,0,0,0,0,,1,0,2223.3261170792493,0,296.8385436796566,0,0,0,0,0,0,0,2.857142857142857,2,0.425531914893617,0,4,0,0,0,0,0,1,22,0,0,2,5,1,,0,0,0,1,0,,0,0,0,1,0,17,0,0,0,0,0,0,0,,13,12,0,0,0,6,0,0,0,20,1,0,2,0,0,1,0.07947863414119168,0,4,0,0,0,2,,0,-0.24923980236053467,0.31636710240581123,1,1,0,5002,5008,5005,8000,8100,8008,15,1,0,8009,2114,0,0,9104,22,20,0,8014,246,0,0,8139,690,0,0,8135,550,5,0
255,1400,CLASSIC,1673385469809,0,0,1,0,0,0,0,80,0,0,2,0,4793,0,8666,0,10,0,0,0,0,0,False,False,False,False,False,True,0,5559,5350,0,0,0,0,3857,2003,3179,3047,3134,1036,3363,15,1,3,BOTTOM,0,2,1,272,1043,208,4067,0,0,0,0,0,0,0,1,0,17934,4514,11733,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,28,16,9,2,2,4,0,14,38,False,UTILITY,11,,24637,4972,0,16649,,171,0,27,13,170,1,0,5659,249,848,0,0,5,0,0,12,0,6,5,False,0,55,0,0,0,0,0,0,0,0,213.07465152999606,0.1966944672570045,5,10,2,0,1,0,0,0,0,11,0,0,0,0,0,,0,1,1400.3190799915303,0,238.2270244137984,0,2,0,0,0,0,0,0.4,0,0.4,0,1,0,0,0,0,0,0,10,0,0,2,0,0,,0,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,1,0,0,,15,2,0,0,0,5,0,1,0,4,0,0,1,1,0,0,0.09944440033675642,0,4,0,0,5,0,,0,-0.5672501921653748,0.5281563143460494,6,4,0,5002,5008,5008,8000,8100,8005,395,265,130,9111,172,80,0,9105,0,0,0,8014,119,0,0,8126,259,0,0,8105,6,2,0
256,1808,CLASSIC,1673383289906,0,1,6,0,0,0,0,113,0,0,0,545,15241,545,33722,0,7,0,0,1,0,0,False,False,False,True,False,False,5,8831,8350,0,0,0,2,3068,3084,3111,1057,0,0,3364,14,1,3,JUNGLE,0,2,1,711,25475,3340,16054,0,80,0,1,0,0,0,8,0,44752,2746,19866,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,NONE,0,32,61,51,8,5,4,6,11,38,False,JUNGLE,19,,91854,6207,0,36948,,1317,595,11,203,190,5,0,21625,120,1027,1,2,9,0,0,15,0,2,5,False,0,152,0,65.00000005960464,0,0,0,0,0,0,205.9475590041495,0.2577197188959788,0,7,4,0,2,0,595.835205078125,0,0,18,0,0,0,0,0,,0,0,1808.3734967423002,,293.02595511842026,0,5,2,1,40.00000002980232,0,1,1.2857142857142858,1,0.32142857142857145,0,1,,0,0,1,0,0,0,0,0,8,0,1,,-43.500000059604645,0,0,0,0,3084,0,0,0,0,0,6,0,0,0,0,0,0,2,,25,7,0,0,0,5,0,4,1,9,0,1,4,0,0,0,0.07273601748060993,0,0,0,2,0,0,,0,0.01846921443939209,0.5084385678101631,2,1,0,5001,5002,5005,8400,8000,8439,234,799,0,8463,737,0,0,8429,60,13,12,8451,191,0,0,9111,317,180,0,9104,18,10,0
257,1719,CLASSIC,1673360701899,0,0,7,0,0,0,1,80,0,0,2,1849,2316,1849,11921,0,6,0,0,0,0,0,False,False,False,False,False,True,0,8371,7800,0,0,0,0,3857,6692,3111,3071,0,0,3364,17,1,5,BOTTOM,0,3,1,585,2916,411,11637,0,4,0,0,0,0,0,0,0,27089,9713,8231,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,31,19,14,4,3,4,0,14,38,False,UTILITY,17,,35727,10450,0,20457,,2591,0,33,25,170,1,0,5721,325,588,2,2,3,0,0,17,0,2,8,True,0,68,0,0,0,0,0,1,0,0,364.6111991782196,0.18296541049876638,0,6,9,0,0,0,0,0,0,15,4,0,0,0,0,,1,0,1719.677436559676,0,292.0766910318591,0,5,0,0,0,0,0,2,1,0.3157894736842105,0,0,0,0,1,0,0,2,14,0,0,7,2,0,,0,0,0,0,0,6692,0,0,0,1,0,10,0,0,0,0,0,0,0,,51,5,0,0,1,8,0,0,0,12,0,0,7,0,0,1,0.12086317386687143,0,0,0,0,0,0,,0,-0.4530758857727051,0.6139450827567324,2,1,0,5002,5008,5008,8000,8100,8005,934,512,422,9111,438,240,0,9105,17,30,0,8014,246,0,0,8126,325,0,0,8105,10,4,0
258,1595,CLASSIC,1673358622903,0,0,4,0,0,0,0,555,0,0,2,476,1522,476,6845,0,6,0,0,0,1,0,False,False,False,False,False,True,2,5755,4850,0,0,0,0,3857,3179,3158,3133,0,0,3364,13,0,0,BOTTOM,0,0,0,458,0,0,9809,0,0,0,0,0,0,0,0,0,10381,2132,4326,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,38,25,8,4,2,4,0,14,37,False,UTILITY,9,,17638,2256,0,15018,,2169,0,28,21,124,1,0,7257,124,882,0,2,4,0,0,25,0,3,12,False,0,75,0,0,0,0,0,0,0,0,84.83450249517783,0.15470666178628506,0,6,6,0,1,0,0,0,0,10,0,0,0,0,0,,0,0,1595.8678289886598,0,216.3943963251633,0,2,0,0,0,0,0,0.6666666666666666,0,0.25,0,0,0,0,0,0,0,2,16,0,0,15,0,1,,0,0,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,,38,9,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0.05559560755997987,0,4,0,0,20,0,,0,-0.21891117095947266,0.9572079670128963,3,1,1,5002,5008,5008,8100,8400,9923,9,60,0,8126,152,0,0,8136,3,6,0,8106,2,0,0,8473,808,0,0,8242,55,0,0
259,2017,CLASSIC,1673288394938,0,0,15,0,0,0,0,74,0,0,2,1740,10269,1740,6286,0,5,0,0,1,0,0,False,False,False,False,False,True,2,9477,7850,0,1,2,0,3853,6653,2010,2420,3020,3116,3364,15,0,2,BOTTOM,0,0,1,519,53215,22374,2319,0,8,0,0,0,0,0,0,0,4638,1220,10332,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,70,44,25,4,3,4,0,7,37,False,UTILITY,20,,68528,23594,0,13586,,593,0,27,133,130,1,0,10675,0,934,2,3,3,0,0,26,0,4,8,True,0,143,0,0,0,1,0,1,1,0,701.425926831559,0.12585878943874423,0,5,0,0,2,0,0,0,0,7,4,0,0,0,0,,0,1,2018.2794240580745,0,281.75702892472094,0,3,0,0,0,0,0,3.4,3,0.425,0,0,0,0,0,0,0,16,7,0,0,5,2,2,,0,0,0,0,0,6653,0,1,0,1,0,14,0,0,0,0,0,0,0,,6,99,0,0,0,8,0,4,0,17,0,0,7,0,0,0,0.17038049568983146,0,2,0,1,0,0,,0,-0.44560450315475464,0.7921288381321157,4,3,0,5002,5008,5008,8200,8300,8229,1965,0,0,8226,250,241,0,8233,20,50,0,8237,802,0,0,8304,9,0,0,8345,3,0,0
260,1239,CLASSIC,1673286591418,0,0,13,0,0,0,0,555,0,0,2,1828,1828,1828,7820,0,6,0,0,0,0,0,False,False,True,False,False,True,0,6811,5650,0,0,0,0,3855,3158,3134,6693,0,0,3340,11,1,4,BOTTOM,0,2,1,309,0,0,1504,0,4,0,0,0,0,0,0,0,14499,7526,9784,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,34,30,15,7,3,4,0,14,37,False,UTILITY,19,,19685,8952,0,13234,,2430,0,17,52,126,1,0,5186,1426,1945,1,3,0,0,0,8,0,1,5,True,0,86,0,0,0,0,0,1,0,0,433.13238686604683,0.18741637011266724,0,6,2,0,0,0,0,0,0,22,4,0,0,0,0,,0,1,1240.193269730896,0,329.5375833295966,0,9,0,0,0,0,1,2.8333333333333335,3,0.5151515151515151,0,2,0,0,0,0,5,5,8,0,0,4,2,2,,0,0,0,0,0,,0,2,0,0,0,13,0,0,0,0,0,0,0,,16,19,0,0,1,4,0,5,0,17,0,0,9,0,0,0,0.15537638635655313,0,0,0,4,0,0,,0,-0.4654637575149536,0.414196890927839,1,1,0,5002,5008,5008,8100,8400,9923,29,60,0,8126,294,0,0,8136,1,2,0,8106,5,0,0,8473,331,0,0,8242,83,0,0
261,1581,CLASSIC,1673170298293,0,0,13,1,0,0,0,29,0,0,1,854,6692,854,6716,0,7,0,0,0,1,0,False,False,False,False,False,True,1,8231,7500,0,0,0,0,1055,3153,3006,3085,0,0,3340,12,1,5,BOTTOM,244,3,1,600,482,482,6369,0,0,0,0,0,0,0,3,0,42881,16194,9341,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,CARRY,0,32,27,23,8,1,4,1,7,37,False,BOTTOM,7,,48622,18410,0,15962,,2368,128,44,96,123,2,0,5257,1733,252,0,0,0,0,0,9,0,1,5,True,0,90,0,0,0,0,0,0,0,0,698.2257224786451,0.20773395506297124,0,7,0,0,2,0,128.10003662109375,0,0,0,0,0,0,0,0,,0,0,1582.012241977785,0,312.173454451331,0,0,0,0,0,0,0,2.5714285714285716,1,0.5806451612903226,0,1,0,0,1,0,0,3,18,0,0,0,3,3,,0,0,0,0,0,,0,2,0,1,0,13,0,0,0,0,0,0,0,,7,7,0,0,1,5,0,2,0,18,0,0,6,0,0,0,0.259434612441719,0,2,0,1,0,1,,0,17.601884841918945,0.3762678671927901,1,1,0,5002,5008,5005,8000,8100,8008,49,5,0,8009,2242,0,0,9104,18,20,0,8014,456,0,0,8139,783,0,0,8135,550,5,0
262,1868,CLASSIC,1673125120041,0,1,7,0,0,0,0,117,0,0,2,270,352,270,8068,0,7,0,0,0,0,0,False,False,False,False,False,True,0,6552,5700,0,0,0,2,3853,3158,2010,2065,3916,4642,3364,13,0,1,BOTTOM,0,0,1,495,7504,1698,9927,0,0,0,1,0,0,0,0,0,4631,322,5323,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,25,24,34,7,2,4,0,14,37,False,UTILITY,3,,12136,2021,2554,15324,,125,0,8,61,195,1,0,0,0,74,0,1,11,0,0,24,0,2,11,False,0,90,0,0,0,0,0,0,0,0,64.90549066792974,0.12415238732292558,0,7,2,0,0,0,2554.81689453125,0,0,0,0,0,0,0,0,,0,1,1868.6840320557878,0,210.39423201168424,0,0,0,0,0,0,0,1.1428571428571428,1,0.3333333333333333,0,0,0,0,0,0,0,12,0,0,0,0,0,1,,0,0,0,0,0,2065,0,0,0,0,0,8,0,0,0,0,0,1,0,,14,32,0,0,0,11,0,0,0,8,0,0,1,0,0,0,0.026272802777066732,0,0,0,0,0,0,,0,-0.6315395832061768,0.800768997608743,2,0,0,5002,5008,5008,8200,8300,8214,352,698,0,8226,250,0,0,8210,2,0,0,8237,180,0,0,8345,3,0,0,8347,0,0,0
263,2302,CLASSIC,1673102421233,0,0,19,0,1,0,0,53,0,0,2,748,7295,748,38085,0,7,0,0,0,0,0,False,False,False,False,False,False,4,9527,9000,0,0,0,2,3860,3117,3109,3190,3110,0,3364,17,0,2,BOTTOM,0,0,1,1121,19927,7888,8774,0,4,0,0,0,0,0,2,0,10530,2520,18658,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,40,38,36,17,6,4,5,14,37,False,UTILITY,54,,37029,11560,41,35692,,1606,0,34,290,316,1,0,6571,1150,8259,0,2,9,0,0,36,0,3,14,True,0,131,0,0,1,0,300,0,1,0,301.2895301644114,0.1487746880371774,0,7,7,0,2,0,41.48882293701172,0,0,57,0,0,0,0,0,,3,0,2302.1487019570527,0,248.31183199972733,0,13,0,0,0,0,0,3,2,0.39622641509433965,0,0,0,0,0,0,8,3,17,0,1,9,4,2,,0,0,0,0,0,3190,0,0,0,0,0,16,0,0,0,0,0,0,0,17.517041197291746,44,18,0,0,0,14,0,2,0,21,0,0,1,0,0,1,0.06686417930081519,0,0,0,0,0,1,,0,-0.12031251192092896,0.9460113207628444,3,0,0,5002,5002,5007,8300,8400,8351,72,1090,0,8306,2,0,0,8345,3,0,0,8347,0,0,0,8473,1026,0,0,8242,77,0,0
264,1143,CLASSIC,1673100979304,0,0,6,0,0,0,1,25,0,0,2,796,2540,796,3141,0,3,0,0,0,0,0,False,False,False,False,False,True,3,5478,3800,0,0,0,0,3853,2010,3802,2423,3020,3108,3364,10,0,2,NONE,0,0,1,627,9988,4206,3265,0,0,0,0,0,0,0,2,0,3554,577,3657,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,27,26,7,3,2,4,0,14,37,False,UTILITY,26,,13543,4783,19,8365,,650,0,11,37,73,1,0,0,0,1441,0,1,1,0,0,15,0,2,8,True,0,63,1,0,0,0,0,0,1,0,251.04870561513434,0.13132216634301533,0,3,0,0,2,0,19.450847625732422,0,0,11,0,0,0,0,0,,1,0,1143.3297160771995,0,287.4993436683799,0,3,0,0,0,0,0,2.6666666666666665,2,0.2962962962962963,0,0,0,0,0,0,0,8,4,0,0,1,0,1,,0,0,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,0,,1,20,0,0,0,8,0,0,1,8,1,0,5,0,0,0,0.08909025681946472,0,2,0,0,0,0,,0,0.7365516424179077,0.7982940406107485,2,2,0,5002,5008,5008,8200,8300,8229,489,0,0,8226,250,176,0,8210,0,0,0,8237,400,0,0,8313,0,0,0,8345,3,0,0
265,2498,CLASSIC,1673042918533,0,0,13,0,0,0,1,54,0,0,2,405,714,405,23867,0,13,0,1,0,1,0,False,False,False,False,False,False,0,10343,8550,0,0,0,3,3860,6655,3020,2420,4645,0,3364,14,1,4,BOTTOM,0,3,2,702,28618,11791,15537,0,4,0,0,1,0,0,0,0,9731,1907,12586,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,42,18,27,11,4,4,2,3,37,False,UTILITY,34,,45818,14660,0,35953,,1612,0,39,262,495,1,0,7468,961,7829,0,2,8,0,0,23,0,2,9,True,0,98,0,0,0,0,0,0,1,0,352.0715651401175,0.145957175653976,0,13,4,0,0,0,0,0,0,14,0.5,0,0,0,0,,1,2,2498.3951384107972,0,248.39325940791625,0,5,0,0,0,1,0,1.3076923076923077,5,0.425,0,1,0,0,1,0,0,6,18,0,1,16.5,8,2,,0,0,0,1,0,6655,0,0,0,0,0,12,0,0,0,0,0,0,1,7.372500084583407,27,34,0,0,0,9,0,4,1,17,1,0,3,0,0,0,0.09104982340021468,0,0,0,0,0,1,,0,-0.6983159780502319,0.573734196092418,2,1,0,5002,5008,5008,8200,8100,8229,1268,0,0,8226,250,400,0,8210,11,0,0,8237,462,0,0,8126,829,0,0,8106,5,0,0
266,1901,CLASSIC,1673040697613,0,0,14,0,0,0,0,117,0,0,2,344,1081,344,8255,0,11,0,0,0,0,0,True,False,False,False,False,False,4,7202,7050,0,0,0,4,3853,3158,2010,2065,3011,3114,3364,16,0,0,BOTTOM,0,0,0,419,4407,1269,16966,0,0,0,1,0,0,0,0,0,3275,681,6328,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,22,34,30,4,2,4,0,3,37,False,UTILITY,11,,9488,1950,2982,23614,,1806,0,16,85,255,1,0,1805,0,320,0,0,11,0,0,26,0,6,9,False,1,90,0,0,0,0,0,0,0,0,61.5384840952001,0.16321949921722148,0,11,23,0,1,0,2982.52880859375,0,0,3,0,0,0,0,0,,0,2,1901.6971697598935,0,227.2534723343018,0,1,0,0,0,0,0,1.2727272727272727,0,0.6086956521739131,0,0,0,0,0,0,0,17,4,0,0,0,0,1,,0,0,0,0,0,2065,0,0,0,0,0,13,0,0,0,0,0,0,0,,123,51,0,0,0,9,0,2,0,14,0,1,6,0,0,0,0.021226832481511856,0,0,0,0,0,0,,0,-0.42509108781814575,0.8481282792238685,6,4,1,5002,5008,5008,8200,8300,8214,306,1455,0,8226,250,89,0,8210,3,0,0,8237,221,0,0,8345,3,0,0,8347,0,0,0
267,2294,CLASSIC,1673035646783,0,1,22,0,0,0,0,54,0,0,2,1252,2362,1252,23856,0,10,0,0,0,2,0,False,False,False,False,False,False,1,12358,10800,0,0,0,3,3860,6655,4645,3157,3020,0,3364,19,1,5,BOTTOM,0,3,1,593,60237,23974,14794,0,0,0,1,0,0,0,8,0,13195,2207,12659,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,54,18,34,12,4,4,1,14,37,False,UTILITY,43,,79333,27076,0,28590,,2861,0,65,371,334,1,0,5901,894,1136,0,1,9,0,0,36,0,2,16,False,1,118,0,0,0,0,800,0,0,0,708.098600172006,0.21634875683563154,0,10,1,0,1,0,0,0,0,17,0,0,0,0,0,,0,0,2294.298464727041,0,323.18600550439567,0,13,0,0,0,0,0,2.7,3,0.627906976744186,0,2,0,0,0,0,0,3,15,0,0,30,0,3,,0,0,0,0,0,6655,0,0,0,0,0,19,0,0,0,0,0,0,0,41.11557656178843,9,44,0,0,0,16,0,4,0,27,0,0,3,0,0,0,0.21581596449071933,0,2,0,0,0,2,,0,0.037166714668273926,0.9650647507150546,2,0,2,5002,5008,5008,8200,8100,8229,2702,0,0,8226,250,406,0,8210,22,0,0,8237,781,0,0,8126,689,0,0,8106,5,0,0
268,1982,CLASSIC,1673015034240,0,0,14,0,0,0,0,54,0,0,2,1454,4853,1454,18271,0,7,0,0,0,0,0,False,False,False,False,False,False,1,8090,6550,0,1,1,0,3860,6655,3020,2420,3191,0,3364,13,1,2,BOTTOM,0,2,1,758,15932,10964,13486,0,0,0,0,1,0,0,2,0,8523,1393,6831,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,29,13,14,10,2,4,2,3,37,False,UTILITY,25,,30477,12770,0,20592,,0,0,29,144,226,0,0,6021,411,274,1,3,4,0,0,20,0,4,10,True,1,66,0,0,0,0,0,0,0,0,386.4034493578505,0.15396573891444298,0,7,7,0,1,0,0,0,0,10,0,0,0,0,0,,2,2,1982.9526557464794,0,244.80728200606302,0,6,0,0,0,0,0,2.2857142857142856,0,0.3404255319148936,0,0,0,0,0,0,0,4,12,0,0,0,3,1,,0,0,0,0,0,6655,0,0,0,0,0,13,0,0,0,0,0,0,0,,41,15,0,0,0,10,0,0,0,16,0,0,3,0,0,1,0.10494269516595017,0,0,0,0,0,0,,0,-0.6789552569389343,0.6057961224772722,4,0,0,5002,5008,5008,8200,8100,8229,870,0,0,8226,250,285,0,8210,8,0,0,8237,389,0,0,8126,411,0,0,8106,5,0,0
