,gameDuration,gameMode,gameStartTimestamp,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,championId,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,puuid,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamPosition,timeCCingOthers,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardTimeCoverageInRiverOrEnemyHalf,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earliestDragonTakedown,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,firstTurretKilled,firstTurretKilledTime,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,highestChampionDamage,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,playedChampSelectPosition,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,teleportTakedowns,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,twoWardsOneSweeperCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,defense,flex,offense,primaryStyle,secondaryStyle,primaryPerk0,primaryVar10,primaryVar20,primaryVar30,primaryPerk1,primaryVar11,primaryVar21,primaryVar31,primaryPerk2,primaryVar12,primaryVar22,primaryVar32,primaryPerk3,primaryVar13,primaryVar23,primaryVar33,secondaryPerk0,secondaryVar10,secondaryVar20,secondaryVar30,secondaryPerk1,secondaryVar11,secondaryVar21,secondaryVar31
269,1284,CLASSIC,1664317323391,,,7,,0,2,0,32,0,,6,882,882,882,8390,,3,1,0,0,,,False,False,False,False,False,True,,6490,6050,,0,1,0,3860,3001,3047,3076,2055,1011,3364,18,1,3,BOTTOM,0,2,1,652,7677,4221,3727,,0,0,0,0,0,0,,0,3392,923,5981,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,25,18,19,4,4,14,3,4,83,False,UTILITY,23,,17533,6205,0,9910,,564,361,29,43,42,2,0,6463,1060,201,0,3,0,0,,26,2,2,12,True,0,66,0,0,0,0,0,0,0,0.21151458456788058,1,289.75808849728,0.15497658501700862,0,3,0,0,0,,0,361.29681396484375,0,0,30,0,0,0,0,0,,827.7642783,0,0,1284.9130364,0,303.07623203323897,0,,8,0,0,0,0,0,3.3333333333333335,3,0.3225806451612903,0,1,0,0,0,0,0,7,13,1,0,0,27,2,3,,-111.00000008940697,0,0,0,0,3001,0,2,0,0,0,10,1,0,0,0,0,0,5,0,15,19,0,0,0,11,0,0,1,10,0,0,7,0,0,0,0.09309517482008384,0,1,,0,3,0,0,,0,-0.06913596391677856,1.2500178315246613,4,4,0,5002,5008,5008,8400,8100,8439,234,523,0,8463,551,0,0,8473,214,0,0,8242,44,0,0,8126,294,0,0,8106,5,0,0
270,193,CLASSIC,1664316786655,,,1,,0,2,0,32,0,,2,0,0,0,31,,0,0,0,0,,,True,False,False,False,True,False,,831,800,,0,0,0,3858,2003,1001,0,0,0,3340,4,0,0,NONE,0,0,0,0,134,134,0,,0,0,0,0,0,0,,0,481,43,59,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,1,0,1,0,0,14,0,4,83,False,UTILITY,1,,1092,189,0,59,,27,39,3,1,0,2,0,476,12,0,0,0,0,0,,0,0,0,1,True,0,2,0,0,0,0,0,0,0,,0,58.88776712435124,0.014002413586479343,0,0,0,0,0,,,39.0380859375,0,0,1,0,0,0,0,0,,,0,0,193.2951439192834,0,258.2261197483155,0,,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,1,3,,0,0,,0,,,-10,0,0,0,0,,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.08536055847342074,0,0,,0,0,0,0,,0,,0.2960326748782776,0,0,0,5002,5008,5008,8400,8100,8439,0,0,0,8463,60,0,0,8473,6,0,0,8242,0,0,0,8126,12,0,0,8106,1,0,0
271,1932,CLASSIC,1664314098365,,,9,,0,10,0,32,0,,5,1310,3692,1310,19535,,9,0,0,0,,,False,False,True,False,False,False,,9801,8025,,0,0,3,3860,3001,3047,2055,4637,3076,3364,19,0,3,BOTTOM,0,0,1,491,27399,7789,16680,,0,0,1,0,0,0,,0,6603,982,5650,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,20,45,45,8,6,14,3,4,83,False,UTILITY,31,,46558,10417,0,23404,,1289,600,51,72,283,5,0,12555,1646,1072,0,2,11,0,,26,1,2,12,False,0,118,0,0,1,0,750,0,0,,0,323.48437223515964,0.13454885637083686,0,9,3,0,0,,0,600.883544921875,0,0,38,0,0,0,0,0,,949.7485078153185,1,0,1932.3154418162972,0,304.3530274408533,0,,11,0,0,0,0,0,1.3333333333333333,2,0.46153846153846156,0,0,0,0,0,2,0,2,16,0,0,0,23,0,1,,-97.50000002980232,0,0,0,0,3001,0,1,0,0,0,8,1,0,0,0,0,0,0,0,77,12,0,0,0,12,0,9,0,12,0,0,3,0,0,1,0.09533834741283084,0,0,,0,0,0,0,,0,0.09028470516204834,0.8349079631145219,2,2,1,5002,5008,5008,8400,8100,8439,417,1086,0,8463,1283,0,0,8473,552,0,0,8242,66,0,0,8126,492,0,0,8106,5,0,0
272,1353,CLASSIC,1664312364114,,,18,,0,0,0,117,0,,4,1918,3304,1918,4019,,3,1,0,0,,,False,False,True,False,False,False,,7951,5695,,0,1,0,2065,3853,3158,3114,1052,1052,3364,16,0,1,BOTTOM,0,0,1,733,11871,3225,1974,,0,0,0,1,0,0,,0,2923,1099,5982,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,40,32,25,5,4,14,3,4,83,False,UTILITY,16,,15261,4791,3284,8999,,0,0,14,147,42,0,0,466,466,1042,1,6,1,0,,22,1,3,10,True,1,102,0,0,0,0,0,0,1,0.013588940742596662,1,212.41417153770365,0.12686587599211024,0,3,4,0,0,,0,3284.251953125,0,0,2,0,0,0,0,0,,842.1597105,0,0,1353.4505631,0,352.520148691052,0,,0,0,0,0,0,0,6.333333333333333,2,0.6551724137931034,0,0,0,0,0,0,0,14,4,0,0,0,7,0,2,,-114.00000008940697,0,0,0,0,2065,0,0,0,0,0,15,1,0,0,0,0,1,0,0,40,54,0,0,0,9,0,0,1,19,0,0,9,0,0,0,0.06862482413821606,0,1,,0,3,0,0,,0,0.041289448738098145,0.9753707992910275,3,3,0,5002,5008,5008,8200,8300,8214,521,861,0,8226,250,144,0,8210,10,0,0,8237,236,0,0,8345,3,0,0,8347,0,0,0
273,1835,CLASSIC,1664295277043,,,15,,0,9,0,526,0,,3,885,1031,885,35920,,6,1,0,0,,,False,False,False,False,False,False,,8744,8075,,1,2,2,3860,3190,8020,3047,3076,1028,3364,18,0,1,BOTTOM,3,0,1,494,14145,5318,4084,,0,0,0,1,0,0,,0,6108,508,14411,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,53,52,22,6,5,14,6,4,83,False,JUNGLE,25,,31056,6612,430,19052,,1170,384,30,102,186,2,0,10802,786,557,0,2,5,0,,20,1,0,11,True,1,133,0,0,0,0,0,0,0,0.04589573383454216,1,216.14975176119145,0.17120037538237315,0,6,0,0,0,,0,815.5010986328125,0,0,29,0,0,0,0,0,,803.9069408509729,0,0,1835.6533486254923,,285.80936289269823,0,,8,0,0,0,0,0,2.6666666666666665,1,0.43243243243243246,0,1,,0,0,1,4,4,10,0,0,1,0,7,1,,-97.00000005960464,0,0,0,0,3190,0,0,0,0,0,16,,0,0,0,0,0,0,0,11,15,0,0,0,10,0,0,0,16,0,0,3,0,0,1,0.052871351469269585,0,0,,0,4,0,0,,0,0.6375662088394165,0.6671083817209779,0,0,0,5002,5002,5007,8300,8400,8351,51,752,0,8306,1,0,0,8316,625,0,0,8347,0,0,0,8473,725,0,0,8242,66,0,0
274,1570,CLASSIC,1664293165498,,,21,,0,2,0,53,0,,6,2176,2176,2176,13070,,3,1,0,0,,,False,False,False,False,False,False,,8837,7350,,0,0,0,3190,3860,3047,4637,2055,0,3364,19,2,4,BOTTOM,0,2,1,648,9539,4952,6294,,0,0,0,1,0,0,,0,7111,2784,5655,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,22,37,39,9,6,14,6,4,83,False,UTILITY,45,,22843,8447,1103,14274,,712,0,34,287,47,1,0,6192,711,2324,0,5,1,0,,27,2,2,11,True,1,107,0,0,0,0,0,0,0,0.19841641805740212,1,322.7757971340106,0.1658890253128162,0,3,0,0,0,,0,1103.578369140625,0,0,55,0,0,0,0,0,,808.4413105740185,1,0,1570.271952700242,0,337.6954361078287,0,,19,0,0,0,0,1,8.333333333333334,5,0.5,0,1,0,0,0,0,12,4,9,1,0,0,17,0,3,,-97.00000005960464,0,0,0,0,3190,0,0,0,0,0,19,,0,0,0,0,0,0,0,19,15,0,0,0,10,0,4,0,25,0,0,10,0,0,0,0.07666446329301897,0,1,,0,7,5,0,,0,0.4329342842102051,1.068388856868803,2,1,1,5002,5002,5007,8300,8400,8351,66,930,0,8306,2,0,0,8345,3,0,0,8347,0,0,0,8473,515,0,0,8242,44,0,0
275,1773,CLASSIC,1664291098711,,,12,,0,2,0,54,0,,5,1302,3053,1302,16430,,10,1,1,0,,,False,False,False,False,False,False,,10008,8775,,0,1,0,3853,4636,3020,0,4645,1028,3364,21,1,6,BOTTOM,0,2,2,310,30265,17726,13638,,1,0,0,1,0,0,,0,6559,1905,9920,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,68,29,37,7,5,14,4,4,83,False,UTILITY,24,,37620,20387,0,24602,,267,0,23,255,266,1,0,795,755,1043,0,2,5,0,,41,1,4,18,True,0,141,0,0,0,0,675,0,0,0.07431113370776109,1,689.7736056135428,0.19518585449544,0,10,22,0,1,1310.3771528366217,0,0,0,0,5,1,0,0,0,0,,638.699323447154,1,0,1773.4227366157759,0,338.60178352534507,0,,3,0,0,0,0,0,1.8,2,0.45,0,1,0,0,3,1,0,6,5,0,0,0,0,4,3,,-49,0,0,1,0,4636,0,1,0,0,0,15,,0,0,0,0,0,0,0,160,26,0,0,2,17,0,3,0,18,0,0,6,0,0,0,0.2237512535449967,0,2,,0,2,10,0,,0,0.0316615104675293,1.3898105355844175,4,3,1,5002,5008,5008,8200,8300,8229,1657,0,0,8226,250,349,0,8210,9,0,0,8237,722,0,0,8345,3,0,0,8352,70,181,14
276,2119,CLASSIC,1664225382589,,,17,,0,10,0,53,0,,5,622,1875,622,22334,,1,2,0,0,,,False,False,False,False,False,False,,9884,9500,,0,0,0,3190,3860,3047,3110,8020,0,3364,24,0,1,BOTTOM,0,0,1,1361,7970,3985,9133,,0,0,0,0,0,0,,0,8777,2693,6652,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,25,50,33,6,6,14,7,4,83,False,UTILITY,37,,22518,7558,203,17066,,2317,0,36,575,37,1,0,5770,880,1280,0,1,7,0,,61,2,6,20,True,1,114,0,0,1,0,0,0,0,0.47745305757657025,2,214.01057534517835,0.11439836868965861,0,1,4,0,0,,0,203.48184204101562,0,0,43,0,0,0,0,0,,851.7261300639375,0,0,2119.2292938666137,0,279.84587597076114,0,,16,0,0,0,0,0,18,2,0.42857142857142855,0,0,0,0,0,0,11,3,16,0,0,0,10,3,1,,-104.20000004768372,0,0,0,0,3190,0,0,0,0,0,14,1,0,0,0,0,0,0,0,84,12,0,0,0,18,0,0,0,18,0,0,8,0,0,1,0.07875750536084848,0,1,,0,2,5,0,,0,0.049439311027526855,1.751633253558358,6,1,0,5002,5002,5007,8300,8400,8351,56,968,0,8306,3,0,0,8345,3,0,0,8347,0,0,0,8473,878,0,0,8242,17,0,0
277,1634,CLASSIC,1664210856055,,,6,,0,13,1,53,0,,6,539,539,539,15768,,2,3,0,0,,,False,False,False,False,False,True,,7216,6875,,0,0,3,3860,3190,3047,3110,0,0,3364,21,0,2,BOTTOM,0,0,1,759,11845,4966,5320,,0,0,0,0,0,0,,0,6714,2359,6859,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,16,28,20,9,5,14,5,4,83,False,UTILITY,37,,23644,8084,42,13438,,1085,0,43,183,55,1,0,5084,758,1258,0,1,8,0,,26,3,6,10,False,0,73,0,0,0,0,375,0,0,0.10642484097182202,3,296.7233160063089,0.13979818112362127,0,2,0,0,0,,0,42.04219436645508,0,0,39,0,0,0,0,0,,,0,0,1634.7190189683704,0,264.85407410304146,0,,6,0,0,0,0,0,4,0,0.34782608695652173,0,1,0,0,1,0,4,2,16,0,0,0,27,0,1,,-110.00000005960464,0,0,0,0,3190,0,1,0,0,0,7,1,0,0,0,0,0,0,0,27,11,0,0,0,7,0,0,0,8,0,0,5,0,0,0,0.13193652663656621,0,0,,0,0,0,0,,1,-0.405285120010376,0.9718652548059095,6,5,0,5002,5002,5007,8300,8400,8351,51,561,0,8306,2,0,0,8345,3,0,0,8347,0,0,0,8473,644,0,0,8242,37,0,0
278,2687,CLASSIC,1663773927376,,,14,,0,5,2,15,0,,6,7600,21324,7600,11494,,10,2,0,0,,,False,False,False,False,False,False,,16400,16150,,1,1,2,6672,3026,3046,3031,1053,3006,3340,29,3,7,BOTTOM,767,2,1,853,1244,601,4348,,8,0,0,1,0,1,,0,215364,20867,26589,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,CARRY,0,90,69,20,7,8,7,4,4,82,False,BOTTOM,3,,230515,24017,0,32535,,3973,1042,247,76,423,5,0,13906,2549,1597,2,5,8,0,,30,2,3,15,True,0,186,0,3.600000023841858,1,0,150,0,0,0.05179057057474252,2,536.1729481733508,0.14877698141402004,0,10,0,0,5,1211.5632226642094,0,1042.71337890625,0,0,0,0,0,0,0,0,,917.6728574013588,0,2,2687.679015063044,0,366.12971084343485,0,,0,0,0,0,0,0,2.1,3,0.45652173913043476,0,0,0,0,2,2,0,21,51,0,0,1,31,14,1,,-117.00000002980232,0,0,0,0,6672,0,0,0,0,0,16,1,0,0,0,0,0,0,1,35,68,0,0,0,13,0,0,0,21,0,0,4,0,0,1,0.14441127457163755,1,0,,0,2,0,0,,0,0.152673602104187,0.6716289175813388,3,2,0,5002,5008,5005,8000,8300,8008,34,4,0,8009,3108,0,0,9103,24,10,0,8014,424,0,0,8304,9,4,5,8345,3,0,0
279,2430,CLASSIC,1663771050349,,,17,,0,19,0,89,0,,5,2149,2149,2149,54134,,7,2,0,0,,,False,False,False,False,False,False,,10320,9700,,0,0,1,7019,3860,3047,3050,3075,1029,3364,27,0,4,BOTTOM,44,0,1,815,19120,6446,7198,,0,0,1,0,0,0,,0,8013,3232,21550,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,64,34,36,12,5,7,6,4,82,False,UTILITY,60,,34839,9678,2237,34769,,5454,1516,34,101,248,5,0,7705,0,6020,0,2,9,0,,37,2,3,16,False,0,146,0,0,0,0,0,0,1,0.14585781527431274,2,238.910493707607,0.19315232903672944,0,7,4,0,0,,1,3753.958984375,0,0,68,0,0,0,0,0,,,1,5,2430.7534214496886,0,254.74017290725692,0,,17,0,0,0,0,0,3,0,0.5526315789473685,0,2,0,0,0,0,0,4,15,0,0,0,34,0,2,,-79,0,0,0,0,7019,0,0,0,0,0,17,1,0,0,0,0,0,0,0,42,21,0,0,0,14,0,0,1,21,0,0,3,0,0,0,0.0686271281215674,0,0,,0,4,0,0,,0,-0.07296872138977051,0.9293651593612752,3,1,0,5001,5002,5007,8400,8300,8439,778,903,0,8463,1857,0,0,8473,893,0,0,8242,70,0,0,8345,3,0,0,8347,0,0,0
280,1539,CLASSIC,1663691647983,,,12,,0,8,0,99,0,,4,3029,5205,3029,5109,,1,1,0,0,,,False,False,False,False,False,False,,10245,9575,,1,1,0,3853,3157,3020,6655,3916,1026,3364,16,1,9,BOTTOM,0,9,1,1423,54898,18606,3456,,1,0,0,0,0,0,,0,5499,1456,5547,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,38,13,158,13,4,7,3,4,82,False,UTILITY,39,,63238,20063,710,9275,,976,315,56,194,42,2,0,2840,0,272,1,4,3,0,,21,1,0,8,True,0,222,0,0.4000000059604645,1,0,0,0,1,,1,781.895098232438,0.13491521440750892,0,1,0,0,1,1298.4848111265198,0,1026.466552734375,0,0,19,1.2000000178813934,0,0,0,0,,726.0524914238272,0,0,1539.5939676355918,0,399.2886281733952,0,1,8,0,0,0,0,0,21,3,,0,4,0,0,2,0,0,4,9,0,1,0,27.600000023841858,0,3,,-75.00000005960464,0,0,0,0,6655,0,1,0,0,0,18,1,0,0,0,0,0,2,0,12,46,0,0,3,7,0,0,0,21,0,0,8,1,0,1,0.3140151431608605,0,2,,0,4,10,0,,0,2.163102388381958,0.8462278975630413,0,0,0,5002,5008,5008,8200,8300,8229,1862,0,0,8226,250,814,0,8210,8,0,0,8237,722,0,0,8345,3,0,0,8347,0,0,0
281,1533,CLASSIC,1663689768020,,,10,,0,9,0,54,0,,4,2021,2021,2021,15046,,4,1,0,0,,,False,False,False,False,False,True,,6228,5325,,0,0,0,4636,3853,3020,1028,0,0,3364,15,0,1,BOTTOM,0,0,1,708,22368,10703,2789,,0,0,0,0,0,0,,0,7868,1855,10367,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,35,20,34,6,4,14,2,4,82,False,UTILITY,22,,30983,13305,0,14462,,2228,0,25,252,98,1,0,746,746,1305,1,1,3,0,,25,1,3,12,True,0,95,0,0.4000000059604645,0,0,0,0,1,,1,520.552092244172,0.1932890419823327,0,4,0,0,0,,0,0,0,0,8,0,0,0,0,0,,,0,1,1533.6399643419898,0,243.6866835816308,0,,5,0,0,0,0,0,2.75,4,,0,0,0,0,0,0,0,7,2,0,0,0,13.400000005960464,12,1,,-99.00000005960464,0,0,0,0,4636,0,0,0,0,0,8,1,0,0,0,0,0,0,0,7,21,0,0,0,11,0,0,0,11,0,0,1,0,0,0,0.20924379283006364,0,2,,0,0,0,0,,0,0.8575016260147095,1.006405383350568,3,1,0,5002,5008,5008,8200,8100,8229,1238,0,0,8226,250,233,0,8210,4,0,0,8237,472,0,0,8126,441,0,0,8106,5,0,0
282,927,CLASSIC,1663611438619,,,13,,0,0,1,412,0,,5,1924,1924,1924,4197,,0,1,0,0,,,True,False,False,False,False,True,,5596,3800,,0,1,0,3190,3859,1029,1001,2055,0,3364,12,0,1,NONE,0,0,1,0,5792,2866,164,,0,0,0,0,0,0,,0,3908,903,5255,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,27,10,10,1,3,14,2,4,82,False,UTILITY,20,,14147,4159,539,5940,,47,0,24,41,0,1,0,4446,390,520,0,2,0,0,,15,2,1,5,True,1,48,0,0,0,0,0,0,0,0.679112486991025,1,266.7459168965926,0.1620699483479858,0,0,3,0,0,,1,539.5828857421875,0,0,31,0,0,0,0,0,,572.4436043,0,0,935.7138967,0,358.8471360074063,0,,8,0,0,0,0,1,14,5,,0,0,0,0,0,0,8,6,18,0,0,0,8,0,2,,-87.50000002980232,0,0,0,0,,0,0,0,0,0,13,1,0,0,0,0,0,1,0,34,12,0,0,0,4,0,0,1,14,0,1,12,0,0,0,0.12071300213319774,0,0,,0,2,0,0,,0,0.7628772258758545,0.9940957715156069,1,1,0,5001,5002,5008,8400,8200,8437,104,71,0,8446,700,0,0,8444,641,0,0,8451,111,0,0,8224,74,0,0,8237,212,0,0
283,992,CLASSIC,1663272801780,,,3,,0,2,6,15,0,,4,928,1672,928,2539,,0,1,1,0,,,False,False,False,False,False,True,,6563,6275,,0,0,0,3006,6672,1055,3086,1036,0,3340,17,1,6,NONE,286,6,2,0,0,0,2870,,0,0,0,0,0,0,,0,37397,7916,3362,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,32,26,6,3,2,7,1,4,82,False,BOTTOM,0,,38446,8323,0,6280,,1000,150,66,13,0,2,0,1048,406,47,1,1,1,0,,11,1,1,6,True,0,67,0,0,0,0,0,0,0,0.2419426626485889,1,503.2536923170297,0.16683441006464797,0,0,1,0,1,424.01408263842,0,150,0,0,0,0,0,0,0,0,,739.7927071358623,0,0,992.3193540955787,0,396.8495944151409,0,,0,0,0,0,0,1,9,1,,0,1,0,0,0,0,0,14,37,0,0,0,7,0,1,,-102.00000005960464,0,0,1,0,,0,0,0,0,0,6,1,0,0,0,0,0,0,0,33,38,0,0,1,5,0,0,1,9,0,0,7,0,0,0,0.21881925518661363,0,2,,0,5,0,0,,0,2.559793710708618,0.7250000982159758,1,1,0,5002,5008,5005,8000,8300,8008,19,0,0,8009,1181,0,0,9103,0,0,0,8014,211,0,0,8304,9,4,5,8345,3,0,0
284,604,ARAM,1663271737557,,,5,,0,1,0,122,0,,0,110,110,110,12234,,8,0,1,0,,,False,False,False,False,False,False,,7892,7700,,0,0,1,6630,3111,6333,0,0,0,0,14,2,5,NONE,0,2,2,91,0,0,6508,,0,0,1,0,0,0,,0,25015,6844,8855,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,25,12,15,3,14,32,3,4,82,False,,24,,38392,8231,0,15912,,2991,0,22,105,136,1,0,13377,1387,549,0,0,4,0,,0,0,0,0,False,0,55,1,0,0,0,675,0,0,,0,816.4488492467019,0.19295764080458946,0,8,1,0,0,,0,0,0,0,20,0,0,0,0,0,,,0,0,604.9526686355914,0,782.8117587580448,0,,6,0,0,0,0,0,1.25,2,,0,1,0,1,0,0,6,0,22,,0,0,0,0,1,,-22,0,0,1,1,,0,4,0,0,0,8,,0,0,0,0,0,0,0,17,0,5,0,0,0,0,0,0,10,0,1,10,0,0,0,0.18114626150994884,0,0,,0,0,0,0,,0,-1,0,0,0,0,5002,5008,5005,8000,8100,8010,14,0,0,9111,307,100,0,9105,9,50,0,8299,279,0,0,8139,525,0,0,8135,550,5,0
