,gameDuration,gameMode,gameStartTimestamp,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,championId,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,puuid,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamPosition,timeCCingOthers,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,firstTurretKilled,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,playedChampSelectPosition,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,threeWardsOneSweeperCount,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,defense,flex,offense,primaryStyle,secondaryStyle,primaryPerk0,primaryVar10,primaryVar20,primaryVar30,primaryPerk1,primaryVar11,primaryVar21,primaryVar31,primaryPerk2,primaryVar12,primaryVar22,primaryVar32,primaryPerk3,primaryVar13,primaryVar23,primaryVar33,secondaryPerk0,secondaryVar10,secondaryVar20,secondaryVar30,secondaryPerk1,secondaryVar11,secondaryVar21,secondaryVar31
10,131,CLASSIC,1682955322452,0,0,0,0,0,0,0,21,0,0,3,0,0,0,100,0,0,0,0,0,0,0,False,False,False,False,True,False,0,590,500,0,0,0,0,1036,2003,2010,0,0,0,3340,4,0,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,296,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SUPPORT,0,0,0,0,0,0,4,0,7,64,True,BOTTOM,0,0,321,0,0,306,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0.297386048666222,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,,0,0,131.4782841,0,269.63877197729755,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.851757917548956,0,0,0,5002,5008,5005,8000,8300,8005,0,0,0,8009,0,0,0,9103,0,0,0,8014,0,0,0,8304,0,0,0,8345,1,0,0
11,912,CLASSIC,1682954094536,0,0,0,0,0,0,0,21,0,0,3,0,5364,0,2809,0,4,0,1,0,0,0,False,False,False,False,False,True,3,4803,4350,0,0,0,0,6672,2003,2010,3006,0,0,3340,12,0,4,NONE,234,2,2,483,1402,466,3231,0,0,0,0,0,0,0,0,0,24571,3002,3992,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SUPPORT,0,10,32,11,3,2,4,2,7,64,False,BOTTOM,3,0,29992,3624,0,7928,0,434,84,56,50,72,2,0,4018,156,703,0,0,2,0,0,6,0,2,3,False,0,56,0,0,0,0,0,0,0,0,238.15802398956956,0.1256286122563215,0,4,2,0,1,0,84.79486083984375,0,0,0,0,0,0,0,0,,0,0,913.1938521999999,0,315.5823386986442,0,0,0,0,0,0,0,1,1,0.25,0,0,0,0,3,0,0,0,34,0,0,0,0,0,1,0,0,0,0,1,0,6672,0,0,0,0,0,3,1,0,0,0,0,0,0,0,15,18,0,0,1,3,0,0,0,4,0,0,4,0,0,0,0.1259050315251081,0,1,0,0,0,0,1,0,0.13770461082458496,0.4122104524554235,2,2,0,5002,5008,5005,8000,8300,8005,115,91,23,8009,348,0,0,9103,0,0,0,8014,95,0,0,8304,9,4,5,8345,3,0,0
12,974,CLASSIC,1682952850556,0,0,0,0,0,0,0,21,0,0,3,0,0,0,2540,0,3,0,0,0,0,0,False,False,False,False,False,True,0,4635,4350,0,0,0,0,6672,2003,3006,0,2010,0,3340,11,0,2,NONE,238,2,1,646,1346,549,3223,0,0,0,0,0,0,0,0,0,25406,2612,3994,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SUPPORT,0,6,34,13,1,2,4,2,7,64,False,BOTTOM,4,0,31796,3249,0,7343,0,500,164,76,48,54,2,0,5044,87,125,0,0,2,0,0,4,0,0,3,False,0,54,0,0,0,0,300,0,0,0,200.09565383910962,0.1548592521974612,0,3,2,0,0,0,164,0,0,0,0,0,0,0,0,,0,0,974.4997227,0,285.4149874986671,0,0,0,0,0,0,0,0.6666666666666666,0,0.2,0,0,0,0,0,0,0,0,29,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0.11779939332069052,0,0,0,0,0,0,2,0,-0.5311731100082397,0.28849107428618315,0,0,0,5002,5008,5005,8000,8300,8005,217,183,33,8009,323,0,0,9103,0,0,0,8014,68,0,0,8304,10,3,0,8345,3,0,0
13,1250,CLASSIC,1682856666464,0,0,4,0,0,0,2,21,0,0,3,3565,4206,3565,3383,0,1,0,0,0,2,0,False,False,False,False,False,True,1,6797,6250,0,0,0,0,6672,3006,1038,1018,0,0,3340,14,0,2,BOTTOM,321,2,1,280,3701,655,3073,0,0,0,0,0,0,0,0,0,55801,5430,4123,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,12,54,28,2,3,4,1,7,64,False,BOTTOM,5,0,62650,6351,0,7301,0,757,220,111,121,10,2,0,3147,266,104,1,1,1,0,0,11,0,1,6,True,0,96,0,0,0,0,0,0,0,0,304.6512579352484,0.11795446701202934,0,1,0,0,1,0,220,0,0,0,0,0,0,0,0,726.8153940999999,0,0,1250.9431244999998,0,326.03552976070984,0,0,0,0,0,0,0,6,0,0.2608695652173913,0,0,0,0,0,0,0,0,38,0,0,0,2,2,1,0,0,0,0,0,0,6672,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,10,0,0,0,6,1,0,0,6,0,0,4,0,0,0,0.13728072000519984,0,1,0,0,1,5,4,0,-0.1905895471572876,0.564504852188849,1,1,0,5002,5008,5005,8000,8300,8005,566,356,210,8009,905,0,0,9103,0,0,0,8014,96,0,0,8304,10,3,0,8345,3,0,0
14,1798,CLASSIC,1682802676184,0,0,3,0,0,0,0,21,0,0,3,3466,3466,3466,9956,0,12,0,0,0,1,0,False,False,False,False,False,False,1,8603,8450,0,0,0,2,6672,2003,3006,3031,1036,1036,3340,15,0,3,BOTTOM,513,2,1,359,5381,1055,6244,0,0,0,1,0,0,0,0,0,67298,11347,13997,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,DUO,0,26,75,31,5,4,4,3,7,64,False,BOTTOM,8,0,79285,13511,0,20366,0,1453,56,120,177,293,2,0,6606,1107,123,1,1,10,0,0,10,0,1,5,False,0,137,0,0,0,0,0,0,0,0,450.7736141396046,0.11942863627978342,0,12,0,0,0,0,56.399993896484375,0,0,0,0,0,0,0,0,,0,0,1798.3785133,0,287.02636678752515,0,0,0,0,0,0,0,0.5,1,0.23076923076923078,0,0,0,0,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,6672,0,1,0,0,0,5,1,0,0,0,0,0,1,0,1,62,0,0,1,5,0,0,0,6,0,0,0,0,0,0,0.13356707482046176,0,2,0,0,3,0,4,0,-0.5279204249382019,0.34705237097264285,1,1,0,5002,5008,5005,8000,8300,8005,821,522,298,8009,1216,0,0,9103,0,0,0,8014,207,0,0,8304,12,0,0,8345,3,0,0
15,1923,CLASSIC,1682800255668,0,0,14,0,0,0,2,21,0,0,3,6591,12303,6591,10020,0,6,0,2,0,4,0,False,False,False,False,False,False,2,11222,9450,0,1,1,0,6672,3006,3031,3134,1018,0,3340,19,1,10,BOTTOM,522,6,2,1177,3728,1199,7457,0,8,1,0,1,0,0,0,0,88623,17975,9205,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,27,83,31,7,3,4,3,7,64,False,BOTTOM,11,0,108368,21278,0,18039,0,2974,466,140,145,230,3,0,16016,2103,1376,3,5,5,0,0,14,0,0,8,True,0,148,0,0,0,0,0,0,0,0,663.8210907931499,0.12537209783102823,0,6,8,0,1,0,466.4000244140625,0,0,0,0,0,0,0,0,,0,2,1923.2654074,0,350.1027498449978,0,0,0,0,0,1,0,4,5,0.47058823529411764,0,4,0,0,0,0,0,0,39,0,0,0,1,1,2,0,0,0,0,2,0,6672,0,0,0,0,0,19,1,0,0,0,0,0,0,2,44,62,0,0,0,8,0,6,0,24,0,0,4,0,0,0,0.15765489376225467,0,0,0,0,1,0,5,0,0.49262964725494385,0.45798793264869336,0,0,0,5002,5008,5005,8000,8300,8005,1202,594,608,8009,2806,0,0,9103,19,10,0,8014,599,0,0,8304,10,3,0,8345,3,0,0
16,1832,CLASSIC,1682714323693,0,0,10,0,0,0,0,21,0,0,3,4669,6687,4669,6994,0,6,0,1,0,0,0,False,False,False,False,False,False,0,9805,8450,0,1,1,0,6672,3006,3031,1036,1036,0,3340,16,0,4,BOTTOM,578,2,2,1018,3093,685,8854,0,4,0,0,0,0,0,0,0,70603,9223,6719,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,18,71,28,4,2,4,2,7,64,False,BOTTOM,5,0,84520,10383,0,16868,0,1462,149,117,105,167,2,0,10823,474,1294,1,2,4,0,0,17,0,1,9,True,0,121,0,0,1,0,0,0,0,0,339.88859413808035,0.13795217389547365,0,6,6,0,0,0,149.99993896484375,0,0,0,0,0,0,0,0,,1,0,1832.9717506,0,320.98297978810103,0,0,0,0,0,0,0,2.3333333333333335,2,0.30434782608695654,0,1,0,0,0,0,0,0,30,0,0,0,0,0,2,0,0,0,0,1,0,6672,0,0,0,0,0,13,1,0,0,0,0,0,0,1,39,35,0,0,0,9,1,0,0,14,0,0,5,0,0,1,0.10762188085728794,0,0,0,0,0,0,4,0,-0.24968689680099487,0.5717325994420137,1,0,0,5002,5008,5005,8000,8300,8005,665,382,283,8009,1676,0,0,9103,27,50,0,8014,254,0,0,8304,10,3,0,8345,3,0,0
17,2775,CLASSIC,1682711189848,0,0,9,0,0,0,0,21,0,0,3,2130,16383,2130,15529,0,12,0,0,0,2,0,False,False,False,False,False,False,0,13504,12250,0,0,0,4,6672,3006,3031,6676,1053,1018,3340,20,0,0,BOTTOM,724,0,0,547,6108,1448,10421,0,22,0,0,1,0,0,0,0,183972,10341,17437,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,22,102,33,5,3,4,1,7,64,False,BOTTOM,8,6,227260,12385,0,31118,10,3602,136,217,167,504,2,0,37178,594,3259,0,1,11,0,0,25,0,1,14,True,0,162,0,8,0,0,0,0,0,0,267.73602382021284,0.09909103588682559,0,12,1,0,3,0,136,0,0,0,4,0,0,0,0,,1,0,2775.5282821,0,291.9302143782143,1,0,0,0,0,0,0,0.75,2,0.16071428571428573,0,0,0,0,0,0,0,0,41,0,0,1,0,4,1,0,0,0,0,0,0,6672,0,0,0,0,0,7,1,0,0,0,0,0,1,1,13,37,0,0,0,14,0,0,0,9,0,0,1,0,0,1,0.06812926798648136,1,0,0,0,0,0,9,0,1.2287378311157227,0.5485861542947577,1,0,0,5002,5008,5005,8000,8300,8005,472,311,160,8009,1330,0,0,9103,33,20,0,8014,308,0,0,8304,11,1,5,8345,3,0,0
18,1918,CLASSIC,1682694701618,0,0,8,0,0,0,0,21,0,0,3,3760,7700,3760,13404,0,6,0,0,0,0,0,False,False,False,False,False,False,0,11475,11100,0,1,1,0,6672,3006,3031,6676,1036,0,3340,19,0,8,BOTTOM,580,2,1,967,3155,1068,4202,0,4,0,0,0,0,0,1,0,97167,13900,14511,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,23,84,26,5,4,4,2,7,64,False,BOTTOM,7,2,111101,17842,0,19246,0,3506,453,153,93,186,3,0,10778,2874,533,0,0,5,0,0,17,0,0,10,True,0,138,0,2,0,0,0,0,0,0,558.107424529634,0.15206613340384825,0,6,14,0,2,0,453.99993896484375,0,0,0,0,0,0,0,0,,0,3,1918.2145902999998,0,358.92953305074235,0,0,0,0,0,0,0,2.6666666666666665,4,0.4,0,2,0,0,0,0,0,0,54,0,0,0,1,3,1,0,0,0,0,0,0,6672,0,0,0,0,0,13,1,0,0,0,0,0,0,0,74,45,0,0,0,10,0,2,0,16,0,0,2,0,0,0,0.15796451468256525,0,2,0,0,1,5,5,0,-0.09748828411102295,0.5390897046491289,0,0,0,5002,5008,5005,8000,8300,8005,1982,753,1228,8009,1881,0,0,9103,22,30,0,8014,340,0,0,8304,11,1,5,8345,3,0,0
19,1134,CLASSIC,1682693192871,0,0,3,0,0,0,0,21,0,0,4,3097,4157,3097,4123,0,2,0,0,0,1,0,False,False,False,False,False,True,0,7431,7200,0,0,0,0,6672,2055,1037,3006,1038,1018,3340,14,1,6,NONE,520,4,1,727,1659,868,1397,0,0,0,0,0,0,0,0,0,55282,11186,6255,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SUPPORT,0,22,53,15,3,1,4,3,7,64,False,BOTTOM,4,0,63946,12910,0,7859,0,1453,312,116,53,54,2,0,7004,855,206,1,1,1,0,0,6,1,0,4,True,0,93,0,0,0,0,0,0,0,0,682.5307267971363,0.1537258453869833,0,2,5,0,1,0,312.3599853515625,0,0,0,0,0,0,0,0,727.9056677,0,0,1134.9014296999999,0,392.8633449627947,0,0,0,0,0,1,0,4.5,1,0.32142857142857145,0,4,0,0,0,0,0,0,38,0,0,0,23,0,2,0,0,0,0,0,0,6672,0,0,0,0,0,9,1,0,0,0,0,0,1,0,28,20,0,0,0,4,0,2,0,9,0,0,7,0,0,0,0.2785959160352792,0,2,0,0,2,5,4,0,1.2489345073699951,0.34439493265591814,0,0,0,5002,5008,5005,8000,8300,8005,878,619,258,8009,1139,0,0,9103,0,0,0,8014,357,0,0,8304,9,4,5,8345,3,0,0
20,2223,CLASSIC,1682672038225,0,0,15,0,0,0,3,21,0,0,3,9273,14691,9273,13513,0,7,0,2,0,2,0,False,True,False,False,False,False,2,18138,14750,0,2,2,0,6672,3031,3006,6676,3072,1031,3340,20,2,14,BOTTOM,931,4,2,561,5192,2010,17637,0,6,1,0,1,0,0,1,0,180419,33125,7832,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,49,109,42,8,4,4,3,7,64,False,BOTTOM,14,0,198696,39305,0,25974,2,9296,425,203,209,246,3,0,13085,4169,504,4,5,3,0,0,23,0,1,12,True,0,208,0,0,0,0,375,0,0,0,1060.5293150649652,0.15486648549871102,0,7,7,0,1,1,425.9999694824219,0,0,0,5,0,0,0,0,896.0359715999999,0,1,2223.722123,0,489.40126584107384,0,0,0,0,0,1,0,4.142857142857143,3,0.58,0,1,0,0,1,1,0,0,37,1,0,0,73.00000002980232,1,3,0,0,0,0,2,0,6672,0,2,0,0,0,25,1,0,0,0,0,0,0,1,36,50,0,0,3,12,0,0,0,29,0,0,10,1,0,1,0.26827737993460804,0,0,0,0,1,0,8,0,0.5049456357955933,0.6376611580169357,3,2,0,5002,5008,5005,8000,8300,8005,2577,1189,1387,8009,3330,0,0,9103,16,40,0,8014,898,0,0,8304,9,0,0,8345,3,0,0
21,1433,CLASSIC,1682635705460,0,0,8,0,0,0,2,21,0,0,3,8213,8554,8213,6071,0,3,0,1,0,1,0,False,False,False,False,False,True,3,10622,10325,0,1,1,0,6672,3006,3031,3134,1037,1018,3340,14,1,8,BOTTOM,504,5,2,498,2298,836,3596,0,0,0,0,0,0,0,0,0,88563,11711,6943,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,19,76,22,2,3,4,1,7,63,False,BOTTOM,7,0,106619,13915,0,10691,0,1834,0,150,97,82,1,0,15757,1368,151,2,3,0,0,0,8,0,1,4,True,0,119,0,0,0,0,0,0,0,0,582.5054486976186,0.13881005968900692,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,892.3854696999999,0,0,1433.3447268999998,0,444.67814221565686,0,0,0,0,0,1,0,5.333333333333333,0,0.5,0,2,0,0,0,1,0,0,49,0,0,0,48,1,2,0,0,0,0,1,0,6672,0,2,0,0,0,14,1,0,0,0,0,0,0,0,54,22,0,0,0,4,0,2,0,16,0,0,5,0,0,0,0.19536317927598917,0,1,0,0,3,0,6,0,-0.32983261346817017,0.36232338704511413,1,1,0,5002,5008,5005,8000,8300,8005,739,483,256,8009,2028,0,0,9103,20,30,0,8014,365,0,0,8304,11,1,5,8345,3,0,0
22,2509,CLASSIC,1682608017596,0,0,11,0,0,0,0,18,0,0,3,1193,1354,1193,12260,0,11,0,0,0,2,0,False,False,False,False,False,True,2,11694,11250,0,0,0,1,6672,3006,1053,3031,3046,0,3340,21,0,1,BOTTOM,604,0,1,609,30859,2190,3348,0,4,0,0,0,0,0,0,0,123330,13590,22783,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,53,26,28,7,3,4,3,7,63,False,BOTTOM,5,4,171448,18663,0,27719,0,4015,535,183,21,346,2,0,17259,2881,1587,0,0,8,0,0,16,0,1,12,False,0,114,0,3,0,0,0,0,0,0,446.2093908037208,0.1399745086983142,0,11,3,0,0,0,535.78515625,0,0,6,0,0,0,0,0,843.0493319999999,0,1,2509.5406081,0,279.6107576487915,0,0,0,0,0,0,0,1.0909090909090908,3,0.3157894736842105,0,0,0,0,0,0,0,0,41,0,0,0,34.599999994039536,0,2,0,0,0,0,0,0,6672,0,1,0,0,0,9,1,0,0,0,0,0,0,0,20,0,0,0,1,12,0,2,0,12,0,0,1,0,0,0,0.10156636585269466,0,1,0,0,0,0,8,0,-0.409141480922699,0.40294184439167247,1,1,0,5002,5008,5005,8000,8300,8005,1807,737,1069,8009,1243,0,0,9103,34,40,0,8014,361,0,0,8304,12,0,0,8345,3,0,0
23,105,CLASSIC,1682607691629,0,0,0,0,0,0,0,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,0,500,500,0,0,0,0,1036,2003,0,0,0,0,3340,4,0,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SUPPORT,0,0,0,0,0,0,4,0,7,63,False,BOTTOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,105.9133753,0,283.25034411399787,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5002,5008,5005,8000,8300,8005,0,0,0,8009,0,0,0,9103,0,0,0,8014,0,0,0,8304,0,0,0,8345,0,0,0
24,1320,CLASSIC,1682598625474,0,0,5,0,0,0,0,21,0,0,3,4276,6772,4276,4595,0,4,0,2,0,1,0,True,False,False,False,False,True,3,8073,7750,0,0,0,0,6672,3006,3031,0,0,0,3340,15,1,5,BOTTOM,383,4,2,431,2478,879,4336,0,0,0,0,0,0,0,1,0,67806,12268,6454,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,29,63,29,4,2,4,2,7,63,False,BOTTOM,7,0,75097,14119,0,11246,0,834,83,107,88,60,2,0,4813,971,454,2,2,3,0,0,8,0,0,6,False,0,125,0,0,0,0,150,0,0,0,641.6868465941009,0.12275876592909009,0,4,4,0,1,0,83.45330810546875,0,0,0,0,0,0,0,0,,0,0,1320.2563787,0,366.88914531278834,0,0,0,0,0,1,0,2.5,2,0.45454545454545453,0,1,0,0,0,0,0,0,44,0,0,0,23,0,1,0,0,0,0,2,0,6672,0,0,0,0,0,10,1,0,0,0,0,0,0,0,21,41,0,0,0,6,0,0,0,10,0,0,5,0,0,0,0.238112411519712,0,1,0,0,2,5,4,0,0.5007380247116089,0.4040495109117074,0,0,0,5002,5008,5005,8000,8300,8005,929,579,350,8009,1311,0,0,9103,21,0,0,8014,319,0,0,8304,9,4,5,8345,3,0,0
25,2743,CLASSIC,1682537625667,0,0,10,0,0,0,0,21,0,0,3,3489,28322,3489,24845,0,8,0,1,0,7,0,False,False,False,False,False,False,2,16659,15250,0,0,0,1,6672,3006,3031,6676,3072,1038,3340,22,2,11,BOTTOM,905,6,2,743,7028,1647,29977,0,0,0,0,0,0,0,1,0,223394,23919,12130,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,56,137,56,9,5,4,5,7,63,False,BOTTOM,11,0,261269,27668,0,44722,0,15892,671,196,241,223,4,0,30846,2101,2613,1,1,7,0,0,27,0,1,15,True,0,258,0,0,1,0,450,0,0,0,605.0377883482008,0.15792733678381218,0,8,1,0,3,0,671.6800537109375,0,0,0,0,0,0,0,0,,0,0,2743.808606,0,364.31009995162907,0,0,0,0,0,0,0,2.625,3,0.4117647058823529,0,1,0,0,3,0,0,0,28,0,0,1,0,9,1,0,0,0,0,1,0,6672,0,1,0,0,0,14,1,0,0,0,0,0,0,0,9,34,0,0,2,15,0,6,0,21,0,0,0,1,0,1,0.18001591204879627,0,0,0,0,0,0,8,0,-0.2570783495903015,0.6085236793078803,1,1,0,5002,5008,5005,8000,8300,8005,1899,1471,427,8009,3285,0,0,9103,32,30,0,8014,1194,0,0,8304,12,0,0,8345,3,0,0
