,gameDuration,gameMode,gameStartTimestamp,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,championId,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,puuid,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamPosition,timeCCingOthers,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardTimeCoverageInRiverOrEnemyHalf,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earliestDragonTakedown,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,fasterSupportQuestCompletion,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,highestWardKills,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,playedChampSelectPosition,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,shortestTimeToAceFromFirstTakedown,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,threeWardsOneSweeperCount,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,defense,flex,offense,primaryStyle,secondaryStyle,primaryPerk0,primaryVar10,primaryVar20,primaryVar30,primaryPerk1,primaryVar11,primaryVar21,primaryVar31,primaryPerk2,primaryVar12,primaryVar22,primaryVar32,primaryPerk3,primaryVar13,primaryVar23,primaryVar33,secondaryPerk0,secondaryVar10,secondaryVar20,secondaryVar30,secondaryPerk1,secondaryVar11,secondaryVar21,secondaryVar31
512,1805,CLASSIC,1656191466978,,,4,,0,,0,80,0,,5,990,990,990,11490,,13,3,0,0,,,True,False,False,False,False,False,,11561,11225,,0,0,1,3142,3864,6691,3006,6333,0,3364,29,3,9,JUNGLE,0,2,1,380,2080,713,18280,,16,0,1,0,0,0,,0,48022,15264,7671,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,NONE,0,76,26,22,7,6,14,4,4,112,False,UTILITY,23,,51442,17316,0,27469,,298,0,33,34,360,1,0,1338,1338,1517,1,1,7,0,,44,3,3,18,False,0,131,0,4,0,0,1350,0,1,0.11523437494251294,3,574.6128556978213,0.21067585272527659,0,13,0,0,0,,0,0,0,0,23,4.000000029802322,0,0,0,0,,0,0,1808.1853079595826,0,383.62354670398923,0,1,5,0,0,4,0,0,1,1,0.4642857142857143,0,5,0,0,1,0,0,4,6,0,0,0,1,0,1,,-85.00000005960464,0,0,0,0,6691,0,4,0,0,0,10,,0,0,0,0,0,0,2,,39,18,0,0,2,15,0,0,0,13,0,0,7,0,0,0,0.2004907871856691,0,0,0,0,2,0,0,0,0.6455236673355103,1.4909937348957292,3,2,1,5002,5008,5008,8000,8100,8005,1161,722,439,9111,311,260,0,9105,16,50,0,8014,538,0,0,8126,504,0,0,8105,13,5,0
513,1997,CLASSIC,1656188746539,,,18,,0,,3,235,0,,3,10875,13034,10875,15571,,6,2,2,1,,,False,False,False,False,False,False,,17074,14250,,1,1,0,6672,3124,3094,1038,3006,3095,3340,18,3,13,BOTTOM,209,4,2,948,7613,3679,4009,,24,0,0,1,0,0,,0,153247,31866,19094,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,CARRY,0,79,46,18,9,6,7,4,4,112,False,BOTTOM,50,,172381,39108,426,24613,,11094,3430,188,370,244,5,0,11520,3562,1509,5,6,2,0,,27,2,0,11,True,0,152,0,8.000000029802322,0,0,600,0,0,0.3269691196317302,2,1174.877714690766,0.16058672041490157,0,6,0,0,2,435.0048402,0,3857.5302734375,0,0,29,4.000000029802322,0,0,0,0,,1,1,1997.2386424,0,512.9570570589917,0,,6,0,0,4,0,0,5.166666666666667,0,0.6458333333333334,0,3,0,0,0,0,0,6,58,1,0,0,89.00000002980232,1,2,,-76.00000002980232,0,0,2,0,6672,0,2,0,0,0,24,,0,0,0,0,0,3,2,23.95802290000006,17,26,0,0,1,9,0,8,0,31,0,0,8,1,1,0,0.29150553520689476,0,0,0,0,1,0,0,0,4.9533891677856445,0.8231330376630501,0,0,0,5002,5008,5005,8000,8300,8021,2578,2031,0,8009,4452,0,0,9104,13,20,0,8017,1249,0,0,8345,3,0,0,8410,95,0,0
514,1453,CLASSIC,1656166059329,,,7,,0,,9,235,0,,5,3699,7833,3699,9232,,0,2,1,0,,,False,False,False,True,False,True,,11362,8900,,0,0,0,6692,3006,1055,3133,3070,3094,3340,16,1,9,BOTTOM,374,9,2,0,958,337,5342,,4,0,0,0,0,0,,0,75666,17005,8515,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,CARRY,0,55,43,23,5,5,7,3,4,112,False,BOTTOM,35,,79345,17342,481,14472,,8712,1737,114,215,0,5,0,2720,0,614,2,2,0,0,,16,3,1,10,True,0,126,0,0,1,0,0,0,0,0.11053315860751327,2,715.6071438233726,0.18678090848949028,0,0,0,0,1,1248.920943668643,0,2219.329833984375,0,0,19,0,0,0,0,0,,0,0,1454.1115557174148,0,468.86248630259394,0,,4,0,0,0,0,0,16,4,0.5925925925925926,0,3,0,0,1,0,0,5,42,0,1,0,47,2,4,,-103.00000008940697,0,0,1,0,6692,0,2,0,0,0,12,,0,0,0,0,0,0,1,,18,27,0,0,4,8,0,2,1,16,1,0,4,0,0,1,0.28965708949762653,0,1,0,0,2,5,0,0,0.5423213243484497,0.6656657576937101,1,1,0,5002,5008,5005,8000,8300,8021,1751,1456,0,8009,3786,0,0,9104,17,40,0,8017,233,0,0,8345,3,0,0,8410,51,0,0
515,1778,CLASSIC,1656163768974,,,11,,0,,0,111,0,,8,701,1096,701,28537,,11,2,0,0,,,False,False,False,False,False,True,,7988,7925,,0,0,0,3190,3860,2055,3047,3067,3075,3364,26,0,4,BOTTOM,21,0,1,317,14738,6480,6077,,0,0,0,0,0,0,,0,8342,3101,14201,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,31,25,30,9,8,14,6,4,112,False,UTILITY,69,,38838,11062,408,24151,,1275,0,43,383,296,1,0,15757,1480,3873,0,0,4,0,,61,4,3,20,True,0,95,0,0,0,0,300,0,0,0.4859817542783857,2,373.25727510980175,0.20915508973793565,0,11,1,0,1,741.1978563336805,0,408.281982421875,0,0,109,0,0,0,0,0,1,1,1,1778.294049890897,0,269.52648454253455,0,1,8,0,0,0,0,0,1.3636363636363635,2,0.4166666666666667,0,1,0,0,1,0,6,4,16,0,0,0,24,6,1,,-93.40000006556511,0,0,0,0,3190,0,2,0,1,0,9,,0,0,0,0,0,0,0,19.124226204505476,56,22,0,0,2,18,0,6,0,15,0,0,3,0,0,0,0.11717699033575069,0,0,0,0,0,0,0,0,1.7349708080291748,2.068916339818499,3,2,0,5002,5002,5005,8300,8400,8351,87,787,0,8306,1,0,0,8316,376,0,0,8347,0,0,0,8473,725,0,0,8242,75,0,0
516,1026,CLASSIC,1656161779273,,,4,,0,,0,412,0,,6,584,1719,584,7389,,2,1,0,0,,,False,True,False,False,False,True,,5598,4950,,0,0,0,3190,3855,3047,1028,2055,1029,3364,20,1,4,NONE,0,3,1,726,7297,2696,2714,,0,0,0,0,0,0,,0,5384,899,4266,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,16,12,13,3,4,14,2,4,112,False,UTILITY,14,,18870,4043,468,7445,,334,176,37,39,35,3,0,6188,448,464,1,1,0,0,,14,2,1,7,True,0,44,0,0,0,0,0,0,0,0.41722274400978604,1,236.33319611053548,0.1821908329025825,0,2,5,0,1,429.1839110085214,1,644.5990600585938,0,0,22,0,0,0,0,0,,0,0,1026.5697901270612,0,327.208464002408,0,1,5,0,0,0,0,0,4,1,0.4,0,1,0,0,1,0,5,1,19,1,0,0,9,0,2,,-76.00000002980232,0,0,0,0,3190,0,0,0,0,0,6,,0,0,0,0,0,0,0,,35,6,0,0,1,6,0,0,0,8,0,0,8,0,0,0,0.13091568140959,0,0,0,0,1,0,0,0,2.422734498977661,0.8644200082303511,1,1,0,5002,5002,5007,8400,8300,8439,256,155,0,8463,287,0,0,8473,432,0,0,8242,46,0,0,8345,3,0,0,8347,0,0,0
517,1607,CLASSIC,1656086499388,,,5,,0,,0,421,0,,3,1845,10546,1845,24692,,7,2,0,1,,,False,False,False,False,False,True,,9815,9300,,0,0,0,6693,2420,6333,3047,1031,0,3364,21,2,6,TOP,0,2,1,515,7326,0,4079,,125,0,0,0,0,0,,0,102475,8390,18577,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,122,101,75,5,17,11,3,4,111,False,JUNGLE,15,,125092,10595,0,25405,,8993,0,14,205,184,1,0,15289,2205,2748,1,2,1,0,,26,3,2,8,True,0,303,0,81.50000014901161,0,0,0,1,0,0.29356581915794444,2,395.3656785813498,0.2859877787251265,0,7,0,0,1,586.4181688585445,0,0,0,0,12,21.200000047683716,0,0,0,0,,0,0,1607.98882703014,,366.2429977981815,0,,4,3,1,52.00000002980232,0,0,1.5714285714285714,0,0.2972972972972973,0,2,,0,0,1,0,0,1,0,0,0,37.20000007748604,0,1,,-60.000000059604645,0,0,0,0,6693,0,2,0,0,0,10,,0,0,0,0,1,0,4,,18,6,0,0,1,6,0,0,0,11,0,0,7,1,0,0,0.12326249542381898,0,1,0,0,0,5,0,0,0.7029424905776978,0.9715544183740061,2,2,0,5002,5008,5005,8000,8300,8010,107,0,0,9111,366,220,0,9104,13,10,0,8014,137,0,0,8304,10,3,0,8347,0,0,0
518,1343,CLASSIC,1655988699812,,,8,,0,,3,25,0,,4,1690,6980,1690,5177,,2,1,0,0,,,False,False,False,False,False,True,,6838,6600,,0,0,0,3853,6653,3020,3191,2420,2055,3364,16,1,4,BOTTOM,0,3,1,797,25405,9962,1311,,0,0,0,0,0,0,,0,4180,999,7429,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,50,45,16,3,4,14,3,4,111,False,UTILITY,44,,30118,11494,0,9332,,2956,0,22,57,42,1,0,532,532,590,0,2,0,0,,33,2,3,14,True,0,114,0,0,0,0,0,0,1,0.32067030432294297,1,513.3512156080307,0.19616612642679424,0,2,0,0,3,476.0721125152155,1,0,0,0,21,0,0,0,0,0,1,1,0,1343.4403909916664,0,305.4384128486393,0,1,5,0,0,0,0,0,6,2,0.46153846153846156,0,2,0,0,0,0,0,14,4,1,0,0,8,1,3,,-87.00000002980232,0,0,0,0,,0,0,0,0,0,9,,0,0,0,0,0,0,0,,16,40,0,0,0,13,0,2,0,12,0,0,4,0,0,0,0.20685904870924368,0,0,0,0,1,0,0,0,3.6574811935424805,1.5029663198602725,3,3,0,5002,5008,5008,8200,8300,8229,1181,0,0,8226,250,445,0,8210,0,0,0,8237,453,0,0,8345,3,0,0,8347,0,0,0
519,1745,CLASSIC,1655986363254,,,5,,0,,2,161,0,,6,5035,7462,5035,11129,,7,3,2,0,,,False,False,False,False,False,False,,12456,11060,,1,1,0,3157,3853,4637,6653,3020,1052,3364,26,4,13,BOTTOM,0,3,4,574,68119,25125,3139,,8,0,0,1,0,0,,0,5543,1159,13448,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,1,SUPPORT,0,109,65,41,10,7,14,4,4,111,False,UTILITY,34,,93771,34885,0,18191,,508,0,55,168,217,1,1,20109,8599,1603,1,5,2,0,,61,4,2,22,True,0,225,0,0,0,0,0,0,1,0.5723991053387149,3,1199.3675679933972,0.18344694835613248,0,7,0,0,1,702.3824976999999,1,0,0,0,22,0,0,0,0,0,1,0,0,1745.2012129,0,428.25877546409083,0,1,2,0,0,0,0,0,2.5714285714285716,1,0.46153846153846156,0,3,0,0,4,0,7,28,14,0,0,0,30,0,2,,-99.00000005960464,0,0,4,0,6653,0,2,0,0,0,8,,0,0,0,0,0,0,2,,21,115,0,0,9,19,0,0,1,18,1,0,4,0,0,1,0.38195169368869447,0,0,0,0,1,0,0,0,0.6666271686553955,2.127708042235145,2,2,1,5002,5008,5008,8200,8300,8229,1869,0,0,8226,250,497,0,8210,18,0,0,8237,692,0,0,8345,3,0,0,8347,0,0,0
520,1710,CLASSIC,1655983873927,,,1,,1,,1,421,0,,3,1900,15145,1900,19959,,9,3,0,1,,,False,False,False,False,False,True,,9586,8575,,0,0,0,2420,6693,6333,3047,0,0,3364,25,0,6,JUNGLE,0,0,1,597,7322,55,7608,,108,0,0,0,0,0,,0,92340,11368,18355,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,NONE,0,123,117,74,6,19,11,3,4,111,False,JUNGLE,22,,116235,12994,0,27866,,9247,0,30,279,280,1,0,16572,1570,1902,1,1,4,0,,24,3,2,8,True,0,320,0,77.50000014901161,1,0,0,1,0,0.29750205467504914,3,455.81744906341703,0.30748106003055153,0,9,0,0,2,352.01130717547943,0,0,0,0,13,4,0,0,0,0,,0,0,1710.4436868903822,,336.27469304583525,0,,3,2,1,48.000000059604645,1,0,0.7777777777777778,1,0.35,0,2,,0,0,1,0,0,2,0,0,0,12.999999940395355,10,1,,-70.00000002980232,0,0,0,0,6693,0,2,0,0,0,5,,0,0,0,0,0,0,4,,23,10,0,0,2,5,0,0,0,7,0,0,4,1,0,1,0.22513549237410113,0,0,0,0,0,0,0,0,2.27540922164917,0.8694013184166658,2,2,1,5002,5008,5005,8000,8300,8010,114,0,0,9111,293,140,0,9104,14,30,0,8014,241,0,0,8304,11,1,5,8347,0,0,0
521,1587,CLASSIC,1655975072448,,,0,,0,,0,421,0,,5,2357,7482,2357,22162,,8,3,0,0,,,False,False,False,False,False,False,,8480,7725,,0,0,3,6693,3133,3077,3047,1031,1054,3340,21,0,4,TOP,0,0,1,446,0,0,8285,,0,0,1,0,0,0,,0,90761,12204,19198,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SOLO,0,94,91,52,6,1,12,3,4,111,False,TOP,24,,100300,14342,0,27611,,4774,0,146,137,290,1,0,9538,2138,126,1,1,11,0,,26,3,0,10,False,0,243,0,0,0,0,0,0,0,0.47021625185794946,3,541.8125832101521,0.2709649761639503,0,8,0,0,0,,1,0,0,0,21,0,0,0,0,0,,0,0,1588.2724807283062,0,320.3504529401887,0,,0,0,0,0,0,0,0.5,0,0.5714285714285714,0,2,0,0,0,0,0,2,71,0,0,0,26,0,2,,-90.40000003576279,0,0,0,0,6693,0,2,0,0,0,0,,0,0,0,0,1,0,0,,9,9,0,0,4,7,0,0,0,4,0,0,3,0,0,0,0.339477763714272,0,1,0,0,1,0,0,0,1.252725601196289,0.9909679450419709,0,0,0,5002,5008,5005,8000,8300,8010,193,0,0,9111,208,80,0,9104,21,0,0,8014,186,0,0,8304,10,3,0,8347,0,0,0
522,1797,CLASSIC,1655972910497,,,3,,0,,0,421,0,,1,2589,21416,2589,18294,,5,1,0,3,,,False,False,False,False,False,False,,9828,9550,,1,2,0,6693,2031,3047,3071,1037,3133,3340,19,1,4,JUNGLE,0,2,1,800,8336,0,4636,,137,0,0,0,0,0,,0,122930,4750,22330,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,NONE,0,124,81,98,2,12,11,1,4,111,False,JUNGLE,6,,151456,5835,0,27165,,11187,0,32,241,128,1,0,20187,1085,198,1,2,2,0,,40,1,2,9,True,0,305,0,73.50000017881393,0,0,0,2,0,0.6632242144475237,1,194.73114481604196,0.23883767816287593,0,4,0,0,3,715.012085,0,0,0,0,6,29.000000059604645,0,0,0,0,,1,0,1798.1477561,,327.94364690668147,0,,4,2,1,40.000000059604645,0,0,1.4,0,0.1891891891891892,0,1,,0,1,0,0,1,3,0,0,0,66.00000014901161,4,2,,-56,0,0,0,0,6693,1,1,0,0,0,4,,0,0,0,0,0,0,5,,14,13,0,0,2,8,0,0,0,7,0,0,2,0,0,0,0.05716848052685135,0,0,0,0,0,0,0,0,0.4764958620071411,1.364506960265466,2,2,0,5002,5008,5005,8000,8300,8010,44,0,0,9111,352,140,0,9104,19,20,0,8014,125,0,0,8304,10,3,0,8347,0,0,0
523,1861,CLASSIC,1655970162827,,,8,,0,,0,235,0,,5,3622,9593,3622,13395,,5,3,2,0,,,False,True,False,False,False,False,,12345,12225,,0,0,1,3864,3094,6692,3179,3009,3095,3364,25,1,11,BOTTOM,486,11,2,1279,1473,314,11300,,8,0,1,0,0,0,,0,75626,33565,11003,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,59,52,18,9,6,3,4,4,110,False,UTILITY,61,,77753,34372,776,23442,,11611,2224,57,283,169,5,0,654,492,1138,2,2,7,0,,87,3,20,22,False,0,138,0,0.4000000059604645,1,0,0,0,1,0.35899542335131013,3,1107.6305296185956,0.19198573051989443,0,5,0,0,1,1064.1506752038272,1,3001.237548828125,0,0,31,0,0,0,0,0,,0,1,1861.949710306519,0,397.83908399199186,0,1,8,0,0,0,0,0,3.8,2,0.5757575757575758,0,2,0,0,3,0,0,5,7,1,1,0,59.400000005960464,0,3,,-94.00000005960464,0,0,2,0,6692,0,2,0,0,0,16,,0,0,0,0,0,1,2,,8,47,0,0,2,19,0,0,0,19,0,0,10,1,0,1,0.3314900265721699,0,1,1,0,1,5,0,0,2.088270425796509,2.8092795824364143,20,12,0,5002,5008,5005,8000,8300,8021,3123,2466,0,8009,2586,0,0,9104,12,20,0,8017,1750,0,0,8345,3,0,0,8410,86,0,0
524,1672,CLASSIC,1655923891438,,,9,,0,,1,27,0,,7,3400,8300,3400,14601,,7,4,2,0,,,True,False,False,False,False,False,,10860,9300,,0,0,0,3009,3860,3152,3116,1026,1011,3364,23,1,12,BOTTOM,0,7,3,464,47595,14341,7614,,5,0,0,0,0,0,,0,5465,468,14046,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,72,21,23,6,6,3,4,4,110,False,UTILITY,33,,57847,15502,0,22086,,2384,0,48,177,135,1,1,4786,692,425,1,1,1,0,,48,4,0,19,True,0,122,0,0,1,0,0,1,0,0.43172499238473133,4,556.110785375506,0.1875364210398324,0,7,64,0,2,677.6485830264251,0,0,0,0,19,5,0,0,0,0,1,0,0,1672.5989091196625,0,389.5984914050483,0,,12,0,0,0,0,0,3,5,0.4666666666666667,0,2,0,0,0,1,12,0,18,0,0,0,4,0,3,,-107.00000008940697,0,0,3,0,3152,0,6,0,0,0,15,,0,0,0,0,0,0,0,20.204064114690027,116,1,0,0,2,15,0,2,0,21,0,0,6,0,0,1,0.15842135514915548,0,1,0,0,0,0,0,0,3.043637275695801,1.7270674310044967,0,0,0,5002,5008,5008,8100,8200,8124,480,0,0,8126,614,0,0,8138,30,0,0,8134,43,5,0,8234,11877,0,0,8232,3,0,0
525,1694,CLASSIC,1655913489465,,,10,,0,,0,44,0,,7,1073,1073,1073,40328,,6,2,0,0,,,False,False,False,False,False,False,,9559,8725,,0,0,3,3190,3857,3121,3076,3047,1011,3364,26,1,7,BOTTOM,2,4,1,533,13162,7237,5545,,0,0,1,0,0,0,,0,13898,3680,18130,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,103,38,43,7,7,14,4,4,110,False,UTILITY,48,,38196,12188,3264,24894,,11361,5919,51,70,197,5,0,11135,1270,1218,1,1,10,0,,55,3,4,19,False,0,191,0,0,0,0,300,0,1,,2,431.5031714198871,0.18105946093186692,0,6,158,0,0,,0,9184.193359375,0,0,33,0,0,0,0,0,1,0,1,1694.8457776532914,0,338.42304169729846,0,1,12,0,0,0,0,0,2.8333333333333335,1,0.68,0,0,0,0,1,0,0,0,19,0,0,0,6,0,2,,-107.00000005960464,0,0,0,0,3190,0,1,0,0,0,14,,0,0,0,0,0,7,0,,95,0,0,0,0,17,0,2,0,17,0,0,4,0,0,0,0.16297308187781565,0,0,0,0,0,0,0,0,0.43932604789733887,1.9711872473756953,5,4,0,5002,5002,5005,8400,8000,8465,2832,0,0,8463,1182,0,0,8473,528,0,0,8453,1226,1128,0,8009,3963,0,0,9105,20,10,0
526,1379,CLASSIC,1655911515028,,,7,,0,,0,235,0,,5,503,2232,503,8603,,9,2,2,0,,,False,False,False,False,False,True,,8423,7550,,0,0,0,3864,6692,1018,3179,3009,0,3364,20,1,7,MIDDLE,377,3,2,325,0,0,2214,,0,0,0,0,0,0,,0,26423,14003,12743,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,41,38,14,5,4,14,3,4,110,False,UTILITY,30,,26977,14543,358,16661,,5663,1413,17,121,213,4,0,554,540,1703,0,0,5,0,,53,3,7,22,False,0,98,0,0,0,0,150,0,1,0.2764690703557694,2,632.3814419476798,0.18872122794002788,0,9,11,0,1,502.0386023255292,0,1771.905517578125,0,0,22,0,0,0,0,0,1,0,0,1379.9008842667724,0,366.2642477713572,0,1,5,0,0,0,0,0,1.5555555555555556,1,0.56,0,1,2,0,1,0,0,5,2,0,0,0,0,0,0,,-90.00000002980232,0,0,2,0,,0,1,0,0,0,9,,0,0,0,0,0,0,0,,7,29,0,0,2,20,0,0,0,14,0,0,7,0,0,0,0.25485401633790383,0,0,0,0,1,0,0,0,3.0149292945861816,2.343098791886533,7,6,0,5002,5008,5005,8000,8300,8021,1084,820,0,8009,1395,0,0,9104,16,20,0,8017,855,0,0,8345,3,0,0,8410,47,0,0
527,1352,CLASSIC,1655909579444,,,7,,0,,0,526,0,,4,560,560,560,15353,,4,2,0,0,,,False,False,False,False,False,True,,6016,5450,,0,0,0,3860,3190,3076,1028,0,3111,3364,14,0,2,BOTTOM,0,0,1,664,13880,6070,3054,,0,0,0,0,0,0,,0,4250,1226,8809,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,36,26,18,8,6,14,4,4,110,False,UTILITY,39,,26345,8275,0,12475,,1879,1080,31,198,77,2,0,8215,978,611,0,1,4,0,,38,2,3,16,False,0,88,0,0,0,0,0,0,1,0.32445540146610546,2,367.15730329765034,0.17565026989232452,0,4,87,0,0,,0,1080.312744140625,0,0,51,0,0,0,0,0,1,0,0,1352.3409476243626,0,266.94879841492525,0,,5,0,0,0,0,0,2.25,1,0.6923076923076923,0,0,0,0,0,0,2,7,16,0,0,0,3,0,2,,-101.00000002980232,0,0,0,0,3190,0,0,0,0,0,9,,0,0,0,0,0,0,0,,27,31,0,0,0,14,0,11,1,9,0,0,3,1,0,0,0.1901427018905162,0,0,0,0,0,0,0,0,2.1668150424957275,1.7296614658203497,3,2,0,5002,5002,5007,8300,8400,8351,65,420,0,8306,0,0,0,8316,643,0,0,8347,0,0,0,8473,470,0,0,8242,52,0,0
